fanta_role,name,team_name,value,club_goals_current_season,national_goals_current_season,national_appearances_current_season,national_team_matches_current_season,national_presence_ratio_current_season,transfermarkt_player_url,transfermarkt_match_status
m,Maeda,JAP,4,17,0,4,13,0.308,https://www.transfermarkt.it/daizen-maeda/profil/spieler/420931,matched_alias
m,Ndoye,SVI,4,2,3,4,10,0.4,https://www.transfermarkt.it/dan-ndoye/profil/spieler/365108,matched_alias
m,Ozcan,TUR,4,0,0,3,10,0.3,https://www.transfermarkt.it/salih-ozcan/profil/spieler/244940,matched_alias
m,Partey,GHA,4,0,0,3,10,0.3,https://www.transfermarkt.it/thomas-partey/profil/spieler/230784,matched_alias
m,Pasalic Marco,CRO,4,2,0,4,10,0.4,https://www.transfermarkt.it/marco-pasalic/profil/spieler/395928,matched_fuzzy_93
m,Pasalic Mario,CRO,4,10,1,4,10,0.4,https://www.transfermarkt.it/mario-pasalic/profil/spieler/205938,matched_fuzzy_93
m,Plata,ECU,4,2,0,5,10,0.5,https://www.transfermarkt.it/gonzalo-plata/profil/spieler/592735,matched_alias
m,Raskin,BEL,4,7,1,4,10,0.4,https://www.transfermarkt.it/nicolas-raskin/profil/spieler/422763,matched_alias
m,Rodriguez B.,URU,4,13,0,3,10,0.3,https://www.transfermarkt.it/brian-rodriguez/profil/spieler/465818,matched_alias
m,Schmid,AUT,4,4,0,3,10,0.3,https://www.transfermarkt.it/romano-schmid/profil/spieler/346853,matched_alias
m,Skhiri,TUN,4,0,0,7,18,0.389,https://www.transfermarkt.it/ellyes-skhiri/profil/spieler/290587,matched_alias
m,Til,OLA,4,17,0,1,10,0.1,https://www.transfermarkt.it/guus-til/profil/spieler/372267,matched_alias
m,Wimmer,AUT,4,4,0,2,10,0.2,https://www.transfermarkt.it/patrick-wimmer/profil/spieler/533295,matched_alias
m,Achouri,TUN,3,5,1,4,18,0.222,https://www.transfermarkt.it/elias-achouri/profil/spieler/645589,matched_alias
m,Aebischer,SVI,3,1,0,4,10,0.4,https://www.transfermarkt.it/michel-aebischer/profil/spieler/237658,matched_alias
m,Amrabat,MAR,3,2,0,4,26,0.154,https://www.transfermarkt.it/sofyan-amrabat/profil/spieler/287579,matched_alias
m,Aouar,ALG,3,15,1,4,23,0.174,https://www.transfermarkt.it/houssem-aouar/profil/spieler/395693,matched_alias
m,Ayari,SVE,3,4,0,4,10,0.4,https://www.transfermarkt.it/yasin-ayari/profil/spieler/667287,matched_alias
m,Campaz,COL,3,1,1,4,10,0.4,https://www.transfermarkt.it/jaminton-campaz/profil/spieler/491553,matched_alias
m,Canobbio,URU,3,6,0,2,10,0.2,https://www.transfermarkt.it/agustin-canobbio/profil/spieler/457533,matched_alias
m,Castillo,ECU,3,,,,10,,,ambiguous_alias
m,Etienne Jr.,HAI,3,2,0,3,12,0.25,https://www.transfermarkt.it/derrick-etienne-jr-/profil/spieler/354763,matched_alias
m,Fidalgo,MEX,3,2,0,4,16,0.25,https://www.transfermarkt.it/alvaro-fidalgo/profil/spieler/261503,matched_alias
m,Freuler,SVI,3,1,0,4,10,0.4,https://www.transfermarkt.it/remo-freuler/profil/spieler/148252,matched_alias
m,Guedes,POR,3,9,1,2,10,0.2,https://www.transfermarkt.it/goncalo-guedes/profil/spieler/225122,matched_alias
m,In-Beom Hwang,KOR,3,1,0,4,13,0.308,https://www.transfermarkt.it/in-beom-hwang/profil/spieler/365394,matched_alias
m,Lira,MEX,3,1,0,14,16,0.875,https://www.transfermarkt.it/erik-lira/profil/spieler/602324,matched_alias
m,Lo Celso,ARG,3,3,1,5,9,0.556,https://www.transfermarkt.it/giovani-lo-celso/profil/spieler/348795,matched_alias
m,Moreira,BEL,3,5,0,1,10,0.1,https://www.transfermarkt.it/diego-moreira/profil/spieler/655006,matched_alias
m,Nakamura,JAP,3,14,2,7,13,0.538,https://www.transfermarkt.it/keito-nakamura/profil/spieler/405397,matched_alias
m,Noslin,CUW,3,3,0,4,11,0.364,https://www.transfermarkt.it/tyrese-noslin/profil/spieler/708005,matched_alias
m,Ounahi,MAR,3,5,1,5,26,0.192,https://www.transfermarkt.it/azzedine-ounahi/profil/spieler/593482,matched_alias
m,Owusu,GHA,3,0,0,3,10,0.3,https://www.transfermarkt.it/elisha-owusu/profil/spieler/395695,matched_alias_position
m,Paredes,ARG,3,3,0,2,9,0.222,https://www.transfermarkt.it/leandro-paredes/profil/spieler/166237,matched_alias
m,Pellistri,URU,3,0,0,2,10,0.2,https://www.transfermarkt.it/facundo-pellistri/profil/spieler/676318,matched_alias
m,Prass,AUT,3,3,0,3,10,0.3,https://www.transfermarkt.it/alexander-prass/profil/spieler/434116,matched_alias
m,Puerta,COL,3,3,1,6,10,0.6,https://www.transfermarkt.it/gustavo-puerta/profil/spieler/936981,matched_alias
m,Schlager X.,AUT,3,3,0,2,10,0.2,https://www.transfermarkt.it/xaver-schlager/profil/spieler/223979,matched_alias
m,Slimane,TUN,3,5,0,3,18,0.167,https://www.transfermarkt.it/anis-ben-slimane/profil/spieler/546712,matched_alias
m,Sulc,RCE,3,15,1,4,10,0.4,https://www.transfermarkt.it/pavel-sulc/profil/spieler/500053,matched_alias
m,Tanaka,JAP,3,4,0,6,13,0.462,https://www.transfermarkt.it/ao-tanaka/profil/spieler/489359,matched_alias
m,Thorsby,NOR,3,3,0,3,10,0.3,https://www.transfermarkt.it/morten-thorsby/profil/spieler/226524,matched_alias
m,Vanaken,BEL,3,12,0,2,10,0.2,https://www.transfermarkt.it/hans-vanaken/profil/spieler/137576,matched_alias
m,Vargas R.,SVI,3,3,0,3,10,0.3,https://www.transfermarkt.it/ruben-vargas/profil/spieler/345886,matched_alias
m,Volpato,AUS,3,2,0,1,10,0.1,https://www.transfermarkt.it/cristian-volpato/profil/spieler/746891,matched_alias
m,Yassine,MAR,3,3,0,4,26,0.154,https://www.transfermarkt.it/gessime-yassine/profil/spieler/1151929,matched_alias
m,Zendejas,USA,3,12,1,3,18,0.167,https://www.transfermarkt.it/alex-zendejas/profil/spieler/351505,matched_alias
m,Afif,QAT,2,18,1,4,12,0.333,https://www.transfermarkt.it/akram-afif/profil/spieler/336646,matched_alias
m,Alaba,AUT,2,0,0,2,10,0.2,https://www.transfermarkt.it/david-alaba/profil/spieler/59016,matched_alias
m,Alan Franco,ECU,2,0,0,7,10,0.7,https://www.transfermarkt.it/alan-franco/profil/spieler/400960,matched_alias
m,Alcivar,ECU,2,1,1,7,10,0.7,https://www.transfermarkt.it/jordy-alcivar/profil/spieler/598145,matched_alias
m,Alvarado,MEX,2,4,0,9,16,0.562,https://www.transfermarkt.it/roberto-alvarado/profil/spieler/353583,matched_alias
m,Andre Gomez,COL,2,4,0,4,10,0.4,https://www.transfermarkt.it/andres-gomez/profil/spieler/957461,matched_fuzzy_95
m,Antonisse,CUW,2,1,1,4,11,0.364,https://www.transfermarkt.it/jeremy-antonisse/profil/spieler/594273,matched_alias
m,Ashour,EGY,2,2,0,5,15,0.333,https://www.transfermarkt.it/emam-ashour/profil/spieler/604008,matched_alias
m,Ateya,EGY,2,1,0,7,15,0.467,https://www.transfermarkt.it/marwan-ateya/profil/spieler/734542,matched_alias
m,Bajraktarevic,BOS,2,7,0,5,10,0.5,https://www.transfermarkt.it/esmir-bajraktarevic/profil/spieler/925862,matched_alias
m,Berg P.,NOR,2,1,0,6,10,0.6,https://www.transfermarkt.it/patrick-berg/profil/spieler/308439,matched_alias
m,Berhalter,USA,2,7,1,7,18,0.389,https://www.transfermarkt.it/sebastian-berhalter/profil/spieler/734761,matched_alias
m,Carrasquilla,PAN,2,2,0,2,15,0.133,https://www.transfermarkt.it/adalberto-carrasquilla/profil/spieler/375300,matched_alias
m,Chavez L.,MEX,2,0,1,3,16,0.188,https://www.transfermarkt.it/luis-chavez/profil/spieler/331059,matched_alias
m,Chong,CUW,2,0,1,4,11,0.364,https://www.transfermarkt.it/tahith-chong/profil/spieler/344830,matched_alias
m,Danley,HAI,2,2,0,3,12,0.25,https://www.transfermarkt.it/danley-jean-jacques/profil/spieler/628834,matched_fuzzy_94
m,Doudera,RCE,2,1,0,3,10,0.3,https://www.transfermarkt.it/david-doudera/profil/spieler/493758,matched_alias
m,Eustaquio,CAN,2,1,0,6,14,0.429,https://www.transfermarkt.it/stephen-eustaquio/profil/spieler/512913,matched_alias
m,Fayzullaev,UZB,2,4,0,3,12,0.25,https://www.transfermarkt.it/abbosbek-fayzullaev/profil/spieler/754037,matched_alias
m,Felida,CUW,2,4,0,2,11,0.182,https://www.transfermarkt.it/kevin-felida/profil/spieler/433933,matched_alias
m,Fruk,CRO,2,19,0,2,10,0.2,https://www.transfermarkt.it/toni-fruk/profil/spieler/432758,matched_alias
m,Gharbi,TUN,2,0,0,7,18,0.389,https://www.transfermarkt.it/ismael-gharbi/profil/spieler/810096,matched_alias
m,Ghayedi,IRN,2,6,1,3,12,0.25,https://www.transfermarkt.it/mehdi-ghayedi/profil/spieler/478192,matched_alias
m,Ghedjemis,ALG,2,15,1,1,23,0.043,https://www.transfermarkt.it/fares-ghedjemis/profil/spieler/888738,matched_alias
m,Gigovic,BOS,2,5,0,4,10,0.4,https://www.transfermarkt.it/armin-gigovic/profil/spieler/651269,matched_alias
m,Gorre,CUW,2,5,0,2,11,0.182,https://www.transfermarkt.it/kenji-gorre/profil/spieler/374889,matched_alias
m,Guiagon,CIV,2,12,0,3,13,0.231,https://www.transfermarkt.it/parfait-guiagon/profil/spieler/624913,matched_alias
m,Gutierrez B.,MEX,2,2,2,7,16,0.438,https://www.transfermarkt.it/brian-gutierrez/profil/spieler/724443,matched_alias
m,Hadziahmetovic,BOS,2,0,0,4,10,0.4,https://www.transfermarkt.it/amir-hadziahmetovic/profil/spieler/293213,matched_alias
m,Huerta,MEX,2,2,0,2,16,0.125,https://www.transfermarkt.it/cesar-huerta/profil/spieler/540315,matched_alias
m,Jae-Sung Lee,KOR,2,6,0,7,13,0.538,https://www.transfermarkt.it/jae-sung-lee/profil/spieler/314398,matched_alias
m,Jakic,CRO,2,2,0,2,10,0.2,https://www.transfermarkt.it/kristijan-jakic/profil/spieler/374954,matched_alias
m,Mahrez,ALG,2,8,2,4,23,0.174,https://www.transfermarkt.it/riyad-mahrez/profil/spieler/171424,matched_alias
m,Mbuku,COD,2,4,0,4,18,0.222,https://www.transfermarkt.it/nathanael-mbuku/profil/spieler/557614,matched_alias
m,Minda,ECU,2,6,0,4,10,0.4,https://www.transfermarkt.it/alan-minda/profil/spieler/897051,matched_alias
m,Modric,CRO,2,2,1,4,10,0.4,https://www.transfermarkt.it/luka-modric/profil/spieler/27992,matched_alias
m,Mohebi,IRN,2,,,,12,,,ambiguous_alias
m,Mokoena,SAF,2,7,0,3,16,0.188,https://www.transfermarkt.it/teboho-mokoena/profil/spieler/436372,matched_alias
m,Moro N.,CRO,2,2,0,3,10,0.3,https://www.transfermarkt.it/nikola-moro/profil/spieler/316934,matched_alias
m,Pedro Vite,ECU,2,4,0,7,10,0.7,https://www.transfermarkt.it/pedro-vite/profil/spieler/659806,matched_alias
m,Pineda,MEX,2,5,0,7,16,0.438,https://www.transfermarkt.it/orbelin-pineda/profil/spieler/334042,matched_alias
m,Portilla,COL,2,0,0,5,10,0.5,https://www.transfermarkt.it/juan-portilla/profil/spieler/585747,matched_alias
m,Provod,RCE,2,8,0,3,10,0.3,https://www.transfermarkt.it/lukas-provod/profil/spieler/292779,matched_alias
m,Qasem,IRQ,2,2,0,3,14,0.214,https://www.transfermarkt.it/ahmed-qasem/profil/spieler/833817,matched_alias
m,Sabitzer,AUT,2,1,3,3,10,0.3,https://www.transfermarkt.it/marcel-sabitzer/profil/spieler/106987,matched_alias
m,Sadilek M.,RCE,2,2,0,6,10,0.6,https://www.transfermarkt.it/michal-sadilek/profil/spieler/321204,matched_alias
m,Saliba N.D.,CAN,2,5,0,9,14,0.643,https://www.transfermarkt.it/nathan-dylan-saliba/profil/spieler/842420,matched_alias
m,Shukurov,UZB,2,0,0,8,12,0.667,https://www.transfermarkt.it/otabek-shukurov/profil/spieler/294525,matched_alias
m,Sigur,CAN,2,1,1,10,14,0.714,https://www.transfermarkt.it/niko-sigur/profil/spieler/1045375,matched_alias
m,Tahirovic,BOS,2,1,1,5,10,0.5,https://www.transfermarkt.it/benjamin-tahirovic/profil/spieler/787907,matched_alias
m,Titraoui,ALG,2,5,0,3,23,0.13,https://www.transfermarkt.it/yassine-titraoui/profil/spieler/748445,matched_alias
m,Tounekti,TUN,2,5,1,5,18,0.278,https://www.transfermarkt.it/sebastian-tounekti/profil/spieler/539677,matched_alias
m,Uzun,TUR,2,10,1,2,10,0.2,https://www.transfermarkt.it/can-uzun/profil/spieler/816585,matched_alias
m,Vargas O.,MEX,2,0,0,5,16,0.312,https://www.transfermarkt.it/obed-vargas/profil/spieler/889435,matched_alias
m,Vega,MEX,2,4,0,8,16,0.5,https://www.transfermarkt.it/alexis-vega/profil/spieler/424689,matched_alias
m,Yirenkyi,GHA,2,2,1,5,10,0.5,https://www.transfermarkt.it/caleb-yirenkyi/profil/spieler/1240763,matched_alias
m,Zizo,EGY,2,5,1,6,15,0.4,https://www.transfermarkt.it/zizo/profil/spieler/320722,matched_alias
m,jun-Oh Bae,KOR,2,3,0,5,13,0.385,https://www.transfermarkt.it/jun-ho-bae/profil/spieler/912081,matched_fuzzy_90
m,Aasgaard,NOR,1,8,0,4,10,0.4,https://www.transfermarkt.it/thelo-aasgaard/profil/spieler/647384,matched_alias
m,Abdullaev,UZB,1,0,0,3,12,0.25,https://www.transfermarkt.it/abdulla-abdullaev/profil/spieler/570272,matched_alias
m,Abdurisag,QAT,1,4,0,4,12,0.333,https://www.transfermarkt.it/yusuf-abdurisag/profil/spieler/589099,matched_alias
m,Adams J.,SAF,1,2,0,3,16,0.188,https://www.transfermarkt.it/jayden-adams/profil/spieler/804472,matched_alias
m,Al-Ammari,IRQ,1,1,0,5,14,0.357,https://www.transfermarkt.it/amir-al-ammari/profil/spieler/303766,matched_alias
m,Al-Dawoud,GRD,1,6,1,3,16,0.188,https://www.transfermarkt.it/mohammad-al-dawoud/profil/spieler/310801,matched_alias
m,Al-Dawsari N.,SAU,1,1,0,5,20,0.25,https://www.transfermarkt.it/nasser-al-dawsari/profil/spieler/509911,matched_alias
m,Al-Dawsari S.,SAU,1,10,1,6,20,0.3,https://www.transfermarkt.it/salem-al-dawsari/profil/spieler/195332,matched_alias
m,Al-Haydos,QAT,1,3,0,3,12,0.25,https://www.transfermarkt.it/hasan-al-haydos/profil/spieler/86286,matched_alias
m,Al-Hejji,SAU,1,3,0,3,20,0.15,https://www.transfermarkt.it/alaa-hejji/profil/spieler/443937,matched_fuzzy_88
m,Al-Johani,SAU,1,1,0,4,20,0.2,https://www.transfermarkt.it/ziyad-al-johani/profil/spieler/901079,matched_alias
m,Al-Juwayr,SAU,1,7,0,9,20,0.45,https://www.transfermarkt.it/musab-al-juwayr/profil/spieler/901181,matched_alias
m,Al-Khaibari,SAU,1,1,0,8,20,0.4,https://www.transfermarkt.it/abdullah-al-khaibari/profil/spieler/437903,matched_alias
m,Al-Mannai,QAT,1,5,0,5,12,0.417,https://www.transfermarkt.it/mohamed-al-mannai/profil/spieler/822935,matched_alias
m,Al-Rashdan,GRD,1,2,1,8,16,0.5,https://www.transfermarkt.it/nizar-al-rashdan/profil/spieler/734751,matched_alias
m,Al-Rawabdeh,GRD,1,2,0,7,16,0.438,https://www.transfermarkt.it/noor-al-rawabdeh/profil/spieler/561485,matched_alias
m,Ali-Ahmed,CAN,1,4,1,7,14,0.5,https://www.transfermarkt.it/ali-ahmed/profil/spieler/995642,matched_alias
m,Amyn,IRQ,1,2,0,5,14,0.357,https://www.transfermarkt.it/youssef-amyn/profil/spieler/684307,matched_alias
m,Appollis,SAF,1,12,2,4,16,0.25,https://www.transfermarkt.it/oswin-appollis/profil/spieler/673381,matched_alias
m,Arcanjo,CPV,1,2,0,5,10,0.5,https://www.transfermarkt.it/telmo-arcanjo/profil/spieler/791528,matched_alias
m,Arfsten,USA,1,5,0,10,18,0.556,https://www.transfermarkt.it/max-arfsten/profil/spieler/993063,matched_alias
m,Aydin,TUR,1,0,0,2,10,0.2,https://www.transfermarkt.it/oguz-aydin/profil/spieler/563749,matched_alias
m,Ayed,GRD,1,1,0,3,16,0.188,https://www.transfermarkt.it/rajaei-ayed/profil/spieler/261842,matched_alias
m,Ayhan,TUR,1,1,0,1,10,0.1,https://www.transfermarkt.it/kaan-ayhan/profil/spieler/119031,matched_alias
m,Bacuna J.,CUW,1,1,1,4,11,0.364,https://www.transfermarkt.it/juninho-bacuna/profil/spieler/348863,matched_alias
m,Bacuna L.,CUW,1,9,0,4,11,0.364,https://www.transfermarkt.it/leandro-bacuna/profil/spieler/126014,matched_alias
m,Basic,BOS,1,3,0,5,10,0.5,https://www.transfermarkt.it/ivan-basic/profil/spieler/620560,matched_alias
m,Bayesh,IRQ,1,1,0,5,14,0.357,https://www.transfermarkt.it/ibrahim-bayesh/profil/spieler/560957,matched_alias
m,Bayliss,NZL,1,5,0,4,10,0.4,https://www.transfermarkt.it/lachlan-bayliss/profil/spieler/1109358,matched_alias
m,Belhadj Mahmoud,TUN,1,2,0,5,18,0.278,https://www.transfermarkt.it/mohamed-belhadj-mahmoud/profil/spieler/673513,matched_alias
m,Bell,NZL,1,0,0,6,10,0.6,https://www.transfermarkt.it/joe-bell/profil/spieler/345700,matched_alias
m,Bellegarde,HAI,1,1,0,4,12,0.333,https://www.transfermarkt.it/jean-ricner-bellegarde/profil/spieler/450050,matched_alias
m,Bentaleb,ALG,1,2,0,1,23,0.043,https://www.transfermarkt.it/nabil-bentaleb/profil/spieler/245537,matched_alias
m,Boakye,GHA,1,6,0,0,10,0.0,https://www.transfermarkt.it/augustine-boakye/profil/spieler/579263,matched_alias
m,Bobadilla,PAR,1,3,1,6,10,0.6,https://www.transfermarkt.it/damian-bobadilla/profil/spieler/861852,matched_alias
m,Boudiaf,QAT,1,1,0,4,12,0.333,https://www.transfermarkt.it/karim-boudiaf/profil/spieler/222385,matched_alias
m,Boulbina,ALG,1,13,0,2,23,0.087,https://www.transfermarkt.it/adil-boulbina/profil/spieler/748443,matched_alias
m,Burnic,BOS,1,1,0,5,10,0.5,https://www.transfermarkt.it/dzenis-burnic/profil/spieler/251295,matched_alias
m,Caballero,PAR,1,1,1,2,10,0.2,https://www.transfermarkt.it/gustavo-caballero/profil/spieler/891672,matched_alias
m,Casimir,HAI,1,1,0,3,12,0.25,https://www.transfermarkt.it/josue-casimir/profil/spieler/763182,matched_alias
m,Castrop,KOR,1,3,0,7,13,0.538,https://www.transfermarkt.it/jens-castrop/profil/spieler/613192,matched_alias
m,Cerv,RCE,1,3,0,4,10,0.4,https://www.transfermarkt.it/lukas-cerv/profil/spieler/611049,matched_alias
m,Cheshmi,IRN,1,3,0,0,12,0.0,https://www.transfermarkt.it/roozbeh-cheshmi/profil/spieler/273879,matched_alias
m,Choiniere,CAN,1,2,0,7,14,0.5,https://www.transfermarkt.it/mathieu-choiniere/profil/spieler/589006,matched_alias
m,Cipenga,COD,1,6,0,3,18,0.167,https://www.transfermarkt.it/brian-cipenga/profil/spieler/700565,matched_alias
m,Ciss,SEN,1,2,0,4,19,0.211,https://www.transfermarkt.it/pathe-ciss/profil/spieler/525578,matched_alias
m,Costa,POR,1,7,0,4,10,0.4,https://www.transfermarkt.it/samu-costa/profil/spieler/657430,matched_alias_position
m,Cristian Martinez,PAN,1,4,0,5,15,0.333,https://www.transfermarkt.it/cristian-martinez/profil/spieler/419247,matched_alias
m,Cubas,PAR,1,0,0,2,10,0.2,https://www.transfermarkt.it/andres-cubas/profil/spieler/323872,matched_alias
m,Curtis,SCO,1,8,1,3,10,0.3,https://www.transfermarkt.it/findlay-curtis/profil/spieler/1082993,matched_alias
m,Darida,RCE,1,12,0,3,10,0.3,https://www.transfermarkt.it/vladimir-darida/profil/spieler/179643,matched_alias
m,De Roon,OLA,1,2,0,1,10,0.1,https://www.transfermarkt.it/marten-de-roon/profil/spieler/133179,matched_alias
m,Devlin,AUS,1,2,0,1,10,0.1,https://www.transfermarkt.it/cammy-devlin/profil/spieler/399162,matched_alias
m,Diarra,SEN,1,3,0,4,19,0.211,https://www.transfermarkt.it/habib-diarra/profil/spieler/876631,matched_alias
m,Diomande Y.,CIV,1,13,0,3,13,0.231,https://www.transfermarkt.it/yan-diomande/profil/spieler/1390649,matched_alias
m,Dong-Gyeung Lee,KOR,1,5,2,6,13,0.462,https://www.transfermarkt.it/dong-gyeong-lee/profil/spieler/558086,matched_fuzzy_93
m,Duarte De.,CPV,1,3,0,5,10,0.5,https://www.transfermarkt.it/deroy-duarte/profil/spieler/432852,matched_alias
m,Duarte L.,CPV,1,0,1,4,10,0.4,https://www.transfermarkt.it/laros-duarte/profil/spieler/258513,matched_alias
m,Dunga,EGY,1,0,0,2,15,0.133,https://www.transfermarkt.it/nabil-dunga/profil/spieler/479683,matched_alias
m,Edmilson Junior,QAT,1,7,0,4,12,0.333,https://www.transfermarkt.it/edmilson-junior/profil/spieler/237846,matched_alias
m,El Mourabet,MAR,1,2,0,4,26,0.154,https://www.transfermarkt.it/samir-el-mourabet/profil/spieler/1130514,matched_alias
m,Esanov,UZB,1,5,0,1,12,0.083,https://www.transfermarkt.it/sherzod-esanov/profil/spieler/989068,matched_alias
m,Ezatolahi,IRN,1,9,1,6,12,0.5,https://www.transfermarkt.it/saeed-ezatolahi/profil/spieler/249271,matched_alias
m,Farji,IRQ,1,0,0,6,14,0.429,https://www.transfermarkt.it/marko-farji/profil/spieler/663153,matched_alias
m,Fassnacht,SVI,1,19,1,2,10,0.2,https://www.transfermarkt.it/christian-fassnacht/profil/spieler/250490,matched_alias
m,Fathi,QAT,1,0,0,5,12,0.417,https://www.transfermarkt.it/ahmed-fathi/profil/spieler/251183,matched_alias
m,Fathy,EGY,1,2,0,4,15,0.267,https://www.transfermarkt.it/hamdy-fathy/profil/spieler/340303,matched_alias
m,Flores M.,CAN,1,4,0,2,14,0.143,https://www.transfermarkt.it/marcelo-flores/profil/spieler/668495,matched_alias
m,Gaber,QAT,1,0,0,3,12,0.25,https://www.transfermarkt.it/jassem-gaber/profil/spieler/735813,matched_alias
m,Galarza,PAR,1,0,1,5,10,0.5,https://www.transfermarkt.it/matias-galarza/profil/spieler/661269,matched_alias
m,Ganiev,UZB,1,2,0,7,12,0.583,https://www.transfermarkt.it/aziz-ganiev/profil/spieler/431911,matched_alias
m,Garbett,NZL,1,3,0,6,10,0.6,https://www.transfermarkt.it/matthew-garbett/profil/spieler/617019,matched_alias
m,Ghoddos,IRN,1,5,0,7,12,0.583,https://www.transfermarkt.it/saman-ghoddos/profil/spieler/204294,matched_alias
m,Ghorbani,IRN,1,1,0,7,12,0.583,https://www.transfermarkt.it/mohammad-ghorbani/profil/spieler/856087,matched_alias
m,Godoy,PAN,1,0,0,2,15,0.133,https://www.transfermarkt.it/anibal-godoy/profil/spieler/161671,matched_alias
m,Grillitsch,AUT,1,3,0,2,10,0.2,https://www.transfermarkt.it/florian-grillitsch/profil/spieler/195736,matched_alias
m,Gueye I.,SEN,1,2,0,5,19,0.263,https://www.transfermarkt.it/idrissa-gueye/profil/spieler/126665,matched_alias
m,Harvey,PAN,1,0,1,5,15,0.333,https://www.transfermarkt.it/carlos-harvey/profil/spieler/628806,matched_alias
m,Hassan,EGY,1,0,0,4,15,0.267,https://www.transfermarkt.it/haissem-hassan/profil/spieler/620164,matched_alias
m,Hatim,QAT,1,0,0,1,12,0.083,https://www.transfermarkt.it/abdulaziz-hatim/profil/spieler/113915,matched_alias
m,Hrustic,AUS,1,4,0,6,10,0.6,https://www.transfermarkt.it/ajdin-hrustic/profil/spieler/265625,matched_alias
m,Iqbal,IRQ,1,0,0,3,14,0.214,https://www.transfermarkt.it/zidane-iqbal/profil/spieler/686845,matched_alias
m,Irvine,AUS,1,0,0,4,10,0.4,https://www.transfermarkt.it/jackson-irvine/profil/spieler/192557,matched_alias
m,Iskanderov,UZB,1,2,0,3,12,0.25,https://www.transfermarkt.it/jamshid-iskanderov/profil/spieler/260857,matched_alias
m,Ismail,IRQ,1,4,0,3,14,0.214,https://www.transfermarkt.it/zaid-ismail/profil/spieler/1132850,matched_alias
m,Jahanbakhsh,IRN,1,1,0,4,12,0.333,https://www.transfermarkt.it/alireza-jahanbakhsh/profil/spieler/213268,matched_alias
m,James Rodriguez,COL,1,3,1,8,10,0.8,https://www.transfermarkt.it/james-rodriguez/profil/spieler/88103,matched_alias
m,Jamiro Monteiro,CPV,1,2,0,3,10,0.3,https://www.transfermarkt.it/jamiro-monteiro/profil/spieler/272930,matched_alias
m,Jamous,GRD,1,5,1,6,16,0.375,https://www.transfermarkt.it/amer-jamous/profil/spieler/744040,matched_alias
m,Jamshid,QAT,1,3,0,3,12,0.25,https://www.transfermarkt.it/tahsin-mohammed-jamshid/profil/spieler/1143849,matched_alias
m,Jasim,IRQ,1,4,0,2,14,0.143,https://www.transfermarkt.it/ali-jasim/profil/spieler/877672,matched_alias
m,Jin-Gyu Kim,KOR,1,1,0,10,13,0.769,https://www.transfermarkt.it/jin-gyu-kim/profil/spieler/365377,matched_alias
m,Jin-Seob Park,KOR,1,0,0,6,13,0.462,https://www.transfermarkt.it/jin-seob-park/profil/spieler/557469,matched_alias
m,Johansson H.,SVE,1,0,0,2,10,0.2,https://www.transfermarkt.it/herman-johansson/profil/spieler/744853,matched_alias
m,Just,NZL,1,7,1,8,10,0.8,https://www.transfermarkt.it/elijah-just/profil/spieler/485672,matched_alias
m,Kaku,PAR,1,4,1,3,10,0.3,https://www.transfermarkt.it/kaku/profil/spieler/355817,matched_alias
m,Kakuta,COD,1,9,0,1,18,0.056,https://www.transfermarkt.it/gael-kakuta/profil/spieler/74297,matched_alias
m,Kanno,SAU,1,5,0,8,20,0.4,https://www.transfermarkt.it/mohamed-kanno/profil/spieler/308120,matched_alias
m,Kayembe E.,COD,1,4,0,4,18,0.222,https://www.transfermarkt.it/edo-kayembe/profil/spieler/486477,matched_alias
m,Khamdamov,UZB,1,6,0,3,12,0.25,https://www.transfermarkt.it/dostonbek-khamdamov/profil/spieler/294502,matched_alias
m,Khamrobekov,UZB,1,0,0,5,12,0.417,https://www.transfermarkt.it/odildzhon-khamrobekov/profil/spieler/288915,matched_alias
m,Khedira,TUN,1,5,0,3,18,0.167,https://www.transfermarkt.it/rani-khedira/profil/spieler/124410,matched_alias
m,Kuwas,CUW,1,7,0,3,11,0.273,https://www.transfermarkt.it/brandley-kuwas/profil/spieler/232219,matched_alias
m,Lasheen,EGY,1,0,0,5,15,0.333,https://www.transfermarkt.it/mohanad-lasheen/profil/spieler/479682,matched_alias
m,Leckie,AUS,1,0,0,2,10,0.2,https://www.transfermarkt.it/mathew-leckie/profil/spieler/126214,matched_alias
m,Leverton,HAI,1,0,0,2,12,0.167,https://www.transfermarkt.it/leverton-pierre/profil/spieler/552467,matched_fuzzy_94
m,Mabil,AUS,1,3,1,3,10,0.3,https://www.transfermarkt.it/awer-mabil/profil/spieler/255729,matched_alias
m,Madibo,QAT,1,0,0,4,12,0.333,https://www.transfermarkt.it/assim-madibo/profil/spieler/336667,matched_alias
m,Mahmic,BOS,1,8,0,2,10,0.2,https://www.transfermarkt.it/ermin-mahmic/profil/spieler/803049,matched_alias
m,Mandash,SAU,1,8,2,5,20,0.25,https://www.transfermarkt.it/sultan-mandash/profil/spieler/210349,matched_alias
m,Manzambi,SVI,1,7,0,4,10,0.4,https://www.transfermarkt.it/johan-manzambi/profil/spieler/927353,matched_alias
m,Martha,CUW,1,2,1,2,11,0.182,https://www.transfermarkt.it/arjany-martha/profil/spieler/572519,matched_alias
